symbol,name,sector,industry,current_price,market_cap,enterprise_value,pe_ratio,forward_pe,ps_ratio,pb_ratio,ev_ebitda,ev_revenue,peg_ratio,beta,revenue,gross_profit,ebitda,net_income,earnings_per_share,free_cash_flow,operating_cash_flow,total_debt,total_cash,shares_outstanding,roe,roa,debt_to_equity,current_ratio,quick_ratio,fifty_two_week_high,fifty_two_week_low,dividend_yield,payout_ratio,analyst_target_price,recommendation,gross_margin,ebitda_margin,net_margin,fcf_margin,fifty_two_week_position,net_debt,p_fcf,altman_z_score,z_score_zone
PODD,Insulet Corporation,Healthcare,Medical Devices,153.04,10600264704.0,10674640896.0,35.840748,18.916924,3.6542556,8.137828,17.732,3.68,1.26,1.125,2900800000.0,2059800064.0,602000000.0,302800000.0,4.27,253375008.0,619299968.0,1014000000.0,480400000.0,69264674.0,0.22997999,0.097449996,77.844,2.487,1.491,354.88,140.63,0.0,0.0,243.78261,strong_buy,0.71008,0.2075289575289575,0.10438499724214,0.0873465968008825,5.79229871645274,533600000.0,41.83627182740928,5.709,safe
INTC,Intel Corporation,Technology,Semiconductors,101.67,510993399808.0,587643289600.0,34.961765,65.80157,9.504556,4.5844793,41.459,10.93,1.36,2.228,53762998272.0,20000000000.0,14174000128.0,-3174000128.0,-0.6,-8301250048.0,9980000256.0,45030998016.0,32789000192.0,5026000000.0,-0.02911,0.0063099996,36.028,2.312,1.657,132.75,18.97,0.0,0.0,89.32195,hold,0.3720030623815875,0.2636385726906507,-0.0590368883807775,-0.154404521972565,72.6841272631394,12241997824.0,-61.55620142090677,4.406,safe
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Capital Markets,83.81,142160379904.0,-37771096064.0,35.969955,29.23652,22.057467,6.6850123,11.172,-5.861,2.35,1.329,6445000192.0,5994999808.0,,1038000000.0,2.33,,16837999616.0,32355999744.0,124586000384.0,445484364.0,0.2356,0.024249999,152.192,1.101,1.101,91.02,49.15,0.4,0.1373,87.0,buy,0.930178375392669,,0.161055076660578,,82.78003343682829,-92230000640.0,,0.79,not applicable
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,140.8602,79658205184.0,100542701568.0,20.473866,15.975508,7.633752,2.7046368,15.179,9.635,2.21,0.922,10435000320.0,10435000320.0,6624000000.0,3931000064.0,6.88,3743124992.0,5022000128.0,20984999936.0,863000000.0,565512495.0,0.13853,0.0211,70.986,1.011,0.026,189.35,136.67,1.46,0.28530002,199.53333,strong_buy,1.0,0.6347867558091268,0.3767129797270576,0.3587086609691642,7.954062262718306,20121999936.0,21.281203090585706,0.865,not applicable
IFF,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,73.175,18681831424.0,24634873856.0,22.6548,15.234509,1.7317234,1.3225434,13.111,2.284,0.85,0.956,10787999744.0,3920999936.0,1879000064.0,826000000.0,3.23,3702625024.0,980000000.0,6467999744.0,562000000.0,255303473.0,0.060510002,0.02123,45.701,1.492,0.705,84.45,59.14,2.18,0.4954,91.16471,buy,0.3634594020249914,0.1741750193352618,0.0765665572488912,0.3432170107400403,55.45239035954167,5905999744.0,5.045564029757662,1.277,distress
IP,International Paper Company,Consumer Cyclical,Packaging & Containers,33.68,17834131456.0,26463035392.0,24.37097,12.578852,0.73267865,1.2041042,6.604,1.087,1.58,0.927,24341000192.0,7225999872.0,4007000064.0,-2638000128.0,-5.19,1711250048.0,2596999936.0,9758999552.0,1236000000.0,529516974.0,-0.16036,0.01788,65.904,1.213,0.767,56.13,29.26,5.46,1.5812,39.36364,none,0.2968653635841523,0.1646193678317686,-0.1083768171887618,0.0703031935623757,16.449572013397834,8522999552.0,10.421698281419127,1.109,distress
INTU,Intuit Inc.,Technology,Software - Application,296.4,81076363264.0,82722701312.0,18.073172,10.842349,3.874617,3.9407034,12.905,3.953,0.84,0.964,20924999680.0,16906000384.0,6409999872.0,4584000000.0,16.4,5232000000.0,7888000000.0,6899999744.0,6780000256.0,273537000.0,0.22496,0.09465,33.448,1.453,0.624,813.7,293.67,1.59,0.2831,491.29718,buy,0.8079331250914504,0.3063321371577674,0.2190681037085683,0.250035846117633,0.5249697132857646,119999488.0,15.49624747706422,4.707,safe
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,424.77,150437756928.0,143935881216.0,51.48727,36.024963,14.216248,8.614801,37.043,13.602,2.11,1.453,10582099968.0,7015099904.0,3885600000.0,2979099904.0,8.25,2254087424.0,3360800000.0,0.0,4517300224.0,354162842.0,0.17232999,0.102419995,71.599,4.61,3.259,603.88,396.68,0.0,0.0,565.25104,buy,0.6629213412473406,0.3671860983878394,0.2815225629136676,0.2130094622821843,13.556949806949795,-4517300224.0,66.73998035505653,37.789,safe
IVZ,Invesco Ltd.,Financial Services,Asset Management,27.43,12159627264.0,17165265920.0,16.319958999999997,9.234012,1.8444917,1.2478391,12.93,2.604,0.38,1.589,6592399872.0,1906200064.0,1327600000.0,-667000000.0,-1.47,861862528.0,1822499968.0,1966700032.0,806899968.0,443296629.0,-0.01535,0.02683,14.829,0.822,0.822,29.61,14.17,3.05,0.5646,29.22727,buy,0.2891511590636715,0.2013834151108969,-0.1011771150037423,0.130735778280168,85.88082901554405,1159800064.0,14.108545317183111,1.466,not applicable
INVH,Invitation Homes Inc.,Real Estate,REIT - Residential,30.11,17886605312.0,26270660608.0,31.694738,45.33,6.4352922,1.9673309,17.602,9.452,13.14,0.853,2779454976.0,1589332992.0,1492500992.0,581246976.0,0.95,1021075392.0,1198760960.0,8858251264.0,137576992.0,594041956.0,0.061929997,0.02469,97.038,1.497,0.508,34.25,24.25,4.07,1.2421,31.56522,buy,0.5718146203926853,0.5369761355688174,0.2091226449138206,0.3673653291083208,58.6,8720674272.0,17.5174168678428,1.385,not applicable
IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,183.6,30642841600.0,45432270848.0,22.807453,12.941882,1.8424026,4.925686,15.139,2.732,0.73,1.215,16632000512.0,5487000064.0,3000999936.0,1384999936.0,8.05,2156750080.0,2704000000.0,16216999936.0,2103000064.0,166900000.0,0.22490999,0.051269997,255.426,0.747,0.658,247.05,146.44,0.0,0.0,227.1,strong_buy,0.3299061985983662,0.1804352960327759,0.0832732018617196,0.1296747242428175,36.93469834012523,14113999872.0,14.20787706659086,1.863,grey
IRM,Iron Mountain Incorporated,Real Estate,REIT - Specialty,126.0,37488107520.0,58558869504.0,136.95651,47.125526,5.174087,-30.852104,23.904,8.082,2.7,1.218,7245357056.0,3986277888.0,2449746944.0,272304000.0,0.92,-499464512.0,1481250048.0,19716626432.0,250710000.0,297524681.0,0.074235,0.04557,95.387,0.769,0.63,134.09,77.77,2.65,3.5848,131.54546,buy,0.5501837738554095,0.3381126596061024,0.0375832409493884,-0.0689358037346669,85.6356534090909,19465916432.0,-75.05660343291817,1.144,not applicable
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,288.175,27174670336.0,28279281664.0,44.81726,31.392294,2.2395115,7.5602746,17.585,2.331,2.68,1.305,12134195200.0,2288591104.0,1608156032.0,622094976.0,6.43,829849984.0,1627117952.0,1567938048.0,4563000.0,94299203.0,0.16676001,0.069,43.622,1.258,0.976,289.95,130.12,0.64,0.2748,238.27274,buy,0.1886067486371078,0.1325309182433458,0.0512679222434133,0.0683893715505746,98.88944503535008,1563375048.0,32.74648833942136,6.958,safe
JBL,Jabil Inc.,Technology,Electronic Components,355.205,37475057664.0,42050990080.0,48.00067,24.344667,1.1471839,27.966694,17.691,1.287,0.82,1.287,32667000832.0,2952000000.0,2376999936.0,809000000.0,7.4,1203750016.0,1728000000.0,4437000192.0,1830000000.0,105502622.0,0.59696996,0.053489998,328.91,1.013,0.506,384.7,171.66,0.09,0.0431,316.33334,buy,0.0903664225308457,0.0727645598144882,0.0247650527870779,0.0368491133358293,86.15518212542246,2607000192.0,31.1319280161156,3.749,safe
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,130.265,9255430144.0,9404482560.0,18.193436,18.419825,3.6790853,4.345208,13.146,3.738,1.85,0.575,2515687936.0,1108333056.0,715414016.0,519152992.0,7.16,373407744.0,786398016.0,136587008.0,20573000.0,71050780.0,0.24892001,0.13664,6.398,1.744,1.008,193.39,129.29,1.82,0.32819998,189.2143,buy,0.4405685777395245,0.2843810656171943,0.2063662128242602,0.1484316630280171,1.5210608424336884,116014008.0,24.78638969174672,9.163,safe
J,Jacobs Solutions Inc.,Industrials,Engineering & Construction,123.5048,14583555072.0,17769058304.0,36.432095,14.927252,1.106947,4.4330506,17.335,1.349,0.39,0.683,13174574080.0,3085465088.0,1025032000.0,409808992.0,3.39,512446368.0,572318016.0,4558086144.0,1371911936.0,118080879.0,0.09380999,0.04355,138.776,1.434,1.355,168.44,105.68,1.17,0.38939998,158.26666,none,0.234198469663165,0.077803805555739,0.0311060524242769,0.0388966174457155,28.40152963671128,3186174208.0,28.458695885847707,2.999,grey
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,234.665,564889518080.0,582190694400.0,27.223318,18.452364,5.8621607,6.956128,16.961,6.042,2.9,0.256,96361996288.0,65559998464.0,34325000192.0,21040001024.0,8.62,12511375360.0,22869999616.0,54987001856.0,22051000320.0,2407216971.0,0.26416,0.08424,67.73,1.025,0.689,251.71,149.04,2.35,0.6025,252.86957,buy,0.6803511860428758,0.3562088947328554,0.218343349395929,0.1298372371054547,83.3982662900555,32936001536.0,45.15007776888528,,
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,143.7,87673610240.0,98781036544.0,43.944954,25.08151,3.5883276,6.4858274,22.866,4.043,1.94,1.337,24433000448.0,8933000192.0,4320000000.0,2048999936.0,3.27,2870374912.0,1738000000.0,9523000320.0,698000000.0,610115603.0,0.13449,0.05446,70.317,1.036,0.689,148.38,100.86,1.09,0.48009998,152.1,buy,0.3656120831746321,0.1768100487369172,0.0838619857745602,0.1174794277972093,90.15151515151514,8825000320.0,30.54430687244663,2.916,grey
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,313.45,839892860928.0,591937273856.0,15.004788,13.308995,4.8392353,2.441599,11.172,3.411,1.6,1.0,173559005184.0,173559005184.0,,57512001536.0,20.89,,-107704000512.0,1321104965632.0,1582246002688.0,2679511418.0,0.16465001,0.01272,56.213,1.044,0.632,337.25,260.31,1.93,0.2824,342.1905,buy,1.0,,0.3313685825464842,,69.06680530283336,-261141037056.0,,,not applicable
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,17.7294,34040602624.0,40136744960.0,21.10643,14.336404,2.22604,3.2089412,11.567,2.625,1.41,0.504,15292000256.0,8961000448.0,3470000128.0,1622000000.0,0.84,1858000000.0,2257999872.0,8801999872.0,1075000064.0,1920008668.0,0.15701,0.07072,82.975,0.983,0.607,22.87,14.02,4.92,0.98510003,19.50027,hold,0.5859926953953616,0.226916039099496,0.1060685307903777,0.1215014366267088,41.914124293785285,7726999808.0,18.321098858148115,2.091,grey
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,30.8466,41968631808.0,77230415872.0,22.849333,12.219039,2.4769022,1.6612774,17.386,4.558,1.02,0.424,16944000000.0,9112000512.0,4441999872.0,1832000000.0,1.35,-16345499648.0,2063000064.0,28891000832.0,898000000.0,1360559471.0,0.06312,0.036140002,85.985,2.307,0.243,35.94,24.88,3.06,0.6815,33.25,buy,0.5377715127478754,0.2621576883852691,0.1081208687440982,-0.9646777412653448,53.94755877034358,27993000832.0,-2.567595649074196,1.428,distress
KEY,KeyCorp,Financial Services,Banks - Regional,21.88,23722856448.0,41366171648.0,13.423312,10.147999,3.2943838,1.3604426,11.172,5.745,2.01,1.041,7200999936.0,7200999936.0,,1802000000.0,1.63,,2286000128.0,17652000768.0,2280999936.0,1084225688.0,0.09977,0.01031,56.213,1.044,0.632,23.35,15.59,3.78,0.50310004,25.02778,buy,1.0,,0.250243024026601,,81.0567010309278,15371000832.0,,,not applicable
KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,331.78,56647618560.0,59018809344.0,53.42673,27.983292,9.304799,8.961456,38.777,9.694,1.49,1.221,6088000000.0,3876000000.0,1522000000.0,1073000000.0,6.21,1143250048.0,1488999936.0,2759000064.0,2412000000.0,170738495.0,0.18174,0.06555,43.579,1.903,1.296,370.175,152.846,0.0,0.0,383.07693,buy,0.6366622864651774,0.25,0.1762483574244415,0.1877874586070959,82.33323670563982,347000064.0,49.54963087051626,8.295,safe
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,99.26,32948400128.0,38040403968.0,19.199226,13.100535,1.9901184,18.344114,11.352,2.298,1.97,0.302,16556000256.0,6150000128.0,3351000064.0,1720999936.0,5.17,1054625024.0,3195000064.0,7105999872.0,542000000.0,331940357.0,1.11727,0.10163999,371.264,0.766,0.368,137.46,92.42,5.42,0.97870004,114.26667,hold,0.3714665397985362,0.2024039630456985,0.1039502240510233,0.0637004715929378,15.186500888099472,6563999872.0,31.241814944664164,3.351,safe
KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,24.29,16380928000.0,24488828928.0,27.91954,28.113426,7.5784717,1.5767609,18.669,11.33,3.37,0.981,2161508096.0,1490604032.0,1311730048.0,583385984.0,0.87,838712128.0,1139187968.0,8308660224.0,168648000.0,674389792.0,0.058579996,0.0232,78.788,0.486,0.485,24.62,19.76,4.33,1.1724,25.67045,buy,0.6896129765872503,0.6068587253628311,0.2698976631545312,0.3880217379486512,93.20987654320984,8140012224.0,19.53104945166597,1.329,not applicable
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,31.855,70871826432.0,103916978176.0,21.379194,21.215591,4.044272,2.2625895,13.973,5.93,3.75,0.539,17524000768.0,8664999936.0,7437000192.0,3297999872.0,1.49,1646875008.0,6246000128.0,32205000704.0,76000000.0,2224825757.0,0.10597,0.04319,98.84,0.522,0.32,34.81,25.6,3.71,0.78519994,35.33333,buy,0.4944647087566254,0.4243894011680518,0.1881990257625626,0.0939782547263581,67.91530944625406,32129000704.0,43.03412471800349,1.289,distress
KKR,KKR & Co. Inc.,Financial Services,Asset Management,93.28,86978142208.0,149044969472.0,31.72789,12.613553,3.4304893,2.968054,11.172,5.878,0.51,1.791,25354442752.0,14082447360.0,,2802589952.0,2.94,,-325296000.0,55780061184.0,45299539968.0,897872941.0,0.076630004,0.014630001,69.029,0.857,0.814,153.87,82.67,0.79,0.2517,125.64,buy,0.5554232643858502,,0.1105364444177708,,14.901685393258427,10480521216.0,,0.892,not applicable
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,1978.0,258381234176.0,279567728640.0,55.90729,39.67524,19.728786,44.34381,47.788,21.346,2.15,1.504,13096660992.0,8047422976.0,5850215936.0,4670560768.0,35.38,2890187008.0,4401639936.0,6145359872.0,4957938176.0,130627521.0,0.94975996,0.21282,105.4,3.026,1.963,2145.52,777.42,0.43,0.2152,1855.138,buy,0.61446371566888,0.4466952255673077,0.3566222543939236,0.2206812110174837,87.75528104670711,1187421696.0,89.39948723830122,16.143,safe
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,22.575,26768930816.0,43812421632.0,22.849333,10.80159,1.0711857,0.63865,7.604,1.753,0.99,0.076,24989999104.0,8489999872.0,5761999872.0,-5760000000.0,-4.86,3212250112.0,4748000256.0,21133000704.0,4091000064.0,1185777638.0,-0.12576,0.03467,50.258,1.195,0.716,29.19,21.035,7.12,0.7306,23.58333,hold,0.3397359014167014,0.2305722320365234,-0.2304922051428977,0.1285414256571875,18.884120171673807,17042000640.0,8.33338913363232,0.466,distress
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,63.96,39435223040.0,70998343680.0,41.532467,11.373134,0.2671003,6.9131,8.775,0.481,0.59,0.416,147642007552.0,35582001152.0,8090999808.0,1009000000.0,1.54,3398874880.0,7311000064.0,24692000768.0,3334000128.0,616560677.0,0.14405,0.05763,415.97,0.801,0.305,76.58,58.6,2.25,0.8701,75.45455,buy,0.2410018784082701,0.0548014751502909,0.0068340983486331,0.0230210557032889,29.81090100111235,21358000640.0,11.60243383272761,4.337,safe
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,308.9538,57556529152.0,75558404096.0,33.581936,22.662468,4.477017,3.0059428,35.209,5.877,1.74,0.746,12856000512.0,3910000128.0,2146000000.0,1332999936.0,9.2,,1655000064.0,7926000128.0,1001000000.0,186294951.0,0.2350749999999999,0.07194,34.574,1.3065,0.92,379.23,237.56,1.61,0.5266,381.94736,buy,0.3041381434568505,0.1669259423252891,0.1036869852918686,,50.39443777793464,6925000128.0,,2.299,grey
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,266.1,21820200960.0,27729739776.0,23.548674,13.683092,1.542696,2.5090046,12.308,1.961,1.09,0.877,14144199680.0,4078299904.0,2252999936.0,941500032.0,11.3,1142537472.0,1813500032.0,7294400000.0,981100032.0,82000000.0,0.11047,0.05314,83.407,1.726,1.299,293.72,241.81,1.1,0.2551,310.11765,buy,0.2883372687227221,0.1592879050757292,0.0665643905841691,0.0807778098336349,46.792525524947045,6313299968.0,19.098016944515585,3.086,safe
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,309.935,387595730944.0,419688120320.0,58.699806,39.023182,17.87651,36.61803,53.479,19.357,1.95,1.868,21681844224.0,10836277248.0,7847764992.0,6708201984.0,5.28,4352341504.0,6954616832.0,3734479104.0,4750936064.0,1250571000.0,0.66762,0.22778,35.282,2.536,1.695,346.19,84.34,0.31,0.1909,316.1875,buy,0.4997857717290092,0.3619509904657084,0.3093925920090588,0.2007366836065688,86.15428680542294,-1016456960.0,89.054529045752,24.564,safe
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,50.6,33529446400.0,46474907648.0,18.671585,13.773954,2.44028,28.002213,9.622,3.382,1.04,0.811,13740000256.0,11004999680.0,4830000128.0,1842000000.0,2.71,1622625024.0,3228000000.0,15781000192.0,3329999872.0,662637325.0,0.90455,0.099029996,981.405,0.921,0.865,70.45,40.03,2.17,0.3875,69.45789,buy,0.8009461044365209,0.3515283870457593,0.1340611328733879,0.1180949777123497,34.74687705456937,12451000320.0,20.66370735633373,2.392,grey
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,125.255,15755257856.0,22207094784.0,11.470238,9.523871,0.90918446,3.1428463,9.238,1.281,2.46,0.515,17329000448.0,3103000064.0,2404000000.0,1412999936.0,10.92,1194749952.0,1992999936.0,6944000000.0,457000000.0,125785466.0,0.30579,0.09232,137.125,1.397,1.106,205.77,121.2,1.38,0.1519,183.26666,buy,0.1790639958323809,0.1387269858532119,0.0815396098719057,0.0689451163432735,4.794844507508564,6487000000.0,13.187076105302072,3.568,safe
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,91.555,22549841920.0,19313891328.0,13.173382,12.120791,0.6797267,1.0306418,7.78,0.582,0.76,1.4,33174865920.0,5596869120.0,2482646016.0,1770423040.0,6.95,3444002816.0,72352000.0,5506315776.0,8975199232.0,215244398.0,0.08076,0.04301,24.992,8.328,3.535,144.24,81.18,2.18,0.2878,91.5,hold,0.1687081157613914,0.0748351484520483,0.0533663962431472,0.1038136167394041,16.452584839835076,-3468883456.0,5.722033898270192,3.855,safe
LII,Lennox International Inc.,Industrials,Building Products & Equipment,507.355,17655939072.0,19933868032.0,22.569174,18.998367,3.3580468,14.549065,17.277,3.791,1.49,1.19,5257800192.0,1745200000.0,1153799936.0,793400000.0,22.48,187137504.0,809500032.0,1954899968.0,50200000.0,34799968.0,0.76791,0.16740999,161.043,1.572,0.54,689.44,434.06,1.05,0.231,570.06665,buy,0.3319258884457814,0.2194453752266134,0.150899610298466,0.0355923574815069,28.700368078941185,1904699968.0,94.34740438047096,7.648,safe
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,1143.515,1019719647232.0,1041537826816.0,40.651085,25.704643,14.113962,32.74952,28.76,14.416,1.45,0.517,72248999936.0,59845001216.0,36215001088.0,25276999680.0,28.13,9156599808.0,20480000000.0,43370000384.0,5281999872.0,891741406.0,1.07459,0.20739001,139.015,1.497,0.721,1166.29,623.78,0.61,0.22129999,1215.1034,buy,0.828315980415123,0.5012526279959607,0.3498595095072735,0.1267366996928836,95.80192070192255,38088000512.0,111.36444698513247,9.155,safe
LIN,Linde plc,Basic Materials,Specialty Chemicals,510.32,235945082880.0,258630139904.0,33.863304,25.891428,6.8083997,6.121294,19.031,7.463,2.36,0.732,34654998528.0,16899999744.0,13589999616.0,7081999872.0,15.07,4694499840.0,10428999680.0,26317000704.0,3959000064.0,462347310.0,0.18229,0.07237,65.642,0.828,0.624,521.28,387.78,1.26,0.4045,541.6092,buy,0.4876641310587679,0.3921512103086591,0.2043572405948307,0.1354638591661463,91.79026217228468,22358000640.0,50.2598971734548,4.004,safe
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,160.36,37317824512.0,40547590144.0,22.744318,74.62457,1.4570264,-265.4967,27.145,1.583,16.07,1.124,25612318720.0,6625440768.0,1493752064.0,-410320992.0,-1.77,2120347904.0,2412900096.0,10583402496.0,9077847040.0,232712799.0,0.14927,0.02179,738.269,0.885,0.716,175.25,125.34,0.0,0.0,184.78261,buy,0.2586818023167252,0.058321625633745,-0.0160204547071948,0.0827862532549337,70.16629933880988,1505555456.0,17.599859144454815,2.307,grey
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,523.54,120709267456.0,138477043712.0,25.340754,16.31472,1.6071854,16.078743,17.32,1.844,1.09,0.106,75106000896.0,7440000000.0,7994999808.0,4792999936.0,20.66,3987124992.0,7368000000.0,20696999936.0,1894000000.0,230563608.0,0.6764,0.07226,276.365,1.135,0.91,692.0,410.11,2.66,0.65379995,625.1579,hold,0.0990599940250079,0.1064495474745187,0.0638164711051106,0.05308663681243,40.23910035829577,18802999936.0,30.274764792806376,3.376,safe
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,107.705,22162337792.0,24923846656.0,13.702927,37.139656,1.1969937,1.1848996,7.833,1.346,1.32,0.535,18514999296.0,6672999936.0,3182000128.0,1634000000.0,7.86,2084000000.0,2615000064.0,8933999616.0,6506999808.0,205768873.0,0.09217,0.019,45.603,0.503,0.503,114.9,86.77,0.24,0.0318,,none,0.3604104882381304,0.1718606669721798,0.0882527713815798,0.1125573901831165,74.4223249200142,2426999808.0,10.63451845799664,,not applicable
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,211.12,118376472576.0,158133534720.0,17.846153,15.664277,1.3385855,-12.776567,12.553,1.788,1.35,0.857,88433999872.0,29442000896.0,12597000192.0,6623000064.0,11.83,4816124928.0,9834999808.0,42555998208.0,786000000.0,560707041.0,0.30857,0.12792,121.351,1.093,0.096,293.06,203.4,2.41,0.4057,263.72726,buy,0.3329262606985386,0.1424452157567563,0.0748920106925637,0.054460105106304,8.610305598929289,41769998208.0,24.57919432440437,3.121,safe
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,114.9892,13747062784.0,14806434816.0,8.67843,9.079039,1.2270281,2.699784,5.77,1.322,0.6,,11203543040.0,6239823872.0,2565969920.0,1459659008.0,13.25,1127865984.0,1935870976.0,2136007936.0,1514728960.0,109318984.0,0.32027,0.16045,44.264,2.226,0.936,338.49,109.36,0.0,0.0,172.4436,hold,0.5569509439756658,0.2290320045041751,0.1302854822611544,0.1006704736147467,2.456771265220616,621278976.0,11.145386680065704,5.633,safe
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,875.185,68089393152.0,67903635456.0,154.3536,48.35097,27.362722,73.81167,133.458,27.288,0.63,1.479,2488399872.0,1016200000.0,508800000.0,439000000.0,5.67,93350000.0,452400000.0,3313700096.0,3172300032.0,77800000.0,0.22834998,0.028900001,111.445,1.137,0.938,1085.68,80.39,0.0,0.0,1113.0111,none,0.4083748803536347,0.2044687454476769,0.1764185912962464,0.0375140671924934,79.06126590337117,141400064.0,729.3989608998394,13.811,safe
LYB,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,64.67,20871264256.0,33183895552.0,29.881052,8.5896435,0.7034843,2.0786986,14.941,1.118,1.53,0.328,29673000960.0,2737999872.0,2220999936.0,-681000000.0,-2.12,987000000.0,2572000000.0,14357000192.0,2660000000.0,322784773.0,-0.060089998,0.017439999,141.24,1.538,0.823,83.94,41.58,6.23,11.468101,80.41176,hold,0.0922724289225379,0.074849184920459,-0.0229501559656202,0.0332625608488505,54.50897072710104,11697000192.0,21.14943391074975,1.824,grey
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,224.48,32873986048.0,37699264512.0,12.611237,10.76142,3.5310404,1.2913692,11.172,4.049,1.37,0.587,9310000128.0,9310000128.0,,2772000000.0,17.8,,3380000000.0,19451000832.0,16657000448.0,146445060.0,0.102910005,0.013789999,56.213,1.044,0.632,239.0,174.76,2.71,0.32849997,233.16667,hold,1.0,,0.2977443568086705,,77.39726027397259,2794000384.0,,,not applicable
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,265.9,77625950208.0,116810678272.0,17.493422,11.182553,0.57100576,4.650471,11.387,0.859,1.02,0.522,135946002432.0,14599000064.0,10257999872.0,4627999744.0,15.2,3518749952.0,9438000128.0,34325999616.0,2151000064.0,291936635.0,0.27458,0.051459998,146.523,1.176,0.687,272.46,155.93,1.46,0.2515,265.05557,buy,0.1073882262282953,0.0754564289386224,0.0340429263178585,0.0258834381964271,94.37054835664637,32174999552.0,22.06066140118273,3.464,safe
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,392.05,103379124224.0,118551224320.0,41.00941,29.990482,14.39019,-25.360632,25.037,16.502,2.22,1.105,7184000000.0,5678000128.0,4735000064.0,2584000000.0,9.56,1796875008.0,3423000064.0,17405999104.0,454000000.0,263688623.0,0.30857,0.09765001,121.351,0.46,0.416,396.65,253.56,0.76,0.28059998,377.66666,buy,0.7903675011135858,0.6591035723830735,0.3596881959910913,0.2501217995545657,96.78524005870432,16951999104.0,57.532729982268194,3.472,safe
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,165.945,79951388672.0,98771181568.0,20.743126,14.661888,2.905527,5.49214,12.942,3.589,1.54,0.611,27516999680.0,12067000320.0,7632000000.0,3924999936.0,8.0,4965374976.0,5225999872.0,22450999296.0,1611000064.0,481794501.0,0.27571,0.07271,151.634,1.112,0.508,233.5,156.6,2.23,0.4394,202.2381,buy,0.4385289261303651,0.2773558196298238,0.1426390951646077,0.1804475427460556,12.152145643693109,20839999232.0,16.101782615590523,2.645,not applicable
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,577.865,34698424320.0,40295260160.0,36.184406,25.22309,5.4643188,3.072018,19.097,6.346,2.8,1.102,6350000128.0,1888999936.0,2110000000.0,965000000.0,15.97,841750016.0,1794000000.0,5688000000.0,273000000.0,60045900.0,0.0947,0.04775,50.35,2.279,1.018,710.97,525.38,0.57,0.2056,683.087,buy,0.2974802988854365,0.3322834578689319,0.1519685008737058,0.1325590549657387,28.280079745675955,5415000000.0,41.22176815438279,3.622,safe
MAS,Masco Corporation,Industrials,Building Products & Equipment,69.78,14077028352.0,17286254592.0,17.272278,14.842734,1.8331851,-58.149998,11.938,2.251,1.75,1.313,7679000064.0,2740000000.0,1448000000.0,837000000.0,4.04,738499968.0,1100999936.0,3302000128.0,388000000.0,201734437.0,84.57143,0.15679,12229.63,1.751,1.033,79.19,58.16,1.83,0.3094,80.66667,buy,0.3568172909446143,0.1885662179882487,0.108998566613373,0.0961713715125709,55.254398478364266,2914000128.0,19.06165148792532,4.016,safe
