symbol,name,sector,pe_ratio,forward_pe,ps_ratio,pb_ratio,ev_ebitda,ev_revenue,gross_margin,ebitda_margin,net_margin,roe,roa,debt_to_equity,current_ratio,beta,revenue,market_cap,fifty_two_week_position
PNR,Pentair plc,Industrials,18.409546,12.609692,2.817704,3.1076896,12.528,3.281,0.4122266548256333,0.2618803971968965,0.155962214732973,0.1761,0.08878,54.634,1.877,1.046,4202299904.0,11840836608.0,7.587460245343001
PEP,"PepsiCo, Inc.",Consumer Defensive,22.555729,15.721149,2.057665,9.19199,12.641,2.476,0.543829719961114,0.1958742354732515,0.091493885459618,0.43879002,0.090909995,244.837,0.897,0.359,95448997888.0,196402069504.0,36.645396536007325
PFE,Pfizer Inc.,Healthcare,19.946566,9.210044,2.3521516,1.6527513,7.792,3.133,0.7480059858592744,0.4021164057104249,0.1181236658807832,0.083100006,0.05687,71.602,1.247,0.295,63315001344.0,148926480384.0,53.79188712522045
PCG,PG&E Corporation,Utilities,13.352714,9.556013,1.4684056,1.1977609,9.763,3.897,0.3935276289325078,0.3992180371134086,0.1100917390280621,0.08826999,0.02528,187.872,1.199,0.272,25833000960.0,37933322240.0,68.7399030694669
PM,Philip Morris International Inc.,Consumer Defensive,25.330988,19.691053,6.7555203,-28.014019,17.276,7.742,0.6728122954430877,0.448123799435091,0.2666714839804081,0.204625,0.15456,105.381,0.976,0.408,41493000192.0,280306810880.0,74.08716136631327
PSX,Phillips 66,Energy,18.224087,10.812245,0.5503667,2.5945134,13.772,0.721,0.1251951893883003,0.0523474563902668,0.0305905438762902,0.14547,0.038,91.385,1.132,0.674,134485999616.0,74016612352.0,92.42806663301364
PNW,Pinnacle West Capital Corporation,Utilities,19.340485,18.616224,2.3020487,1.7773682,12.82,5.013,0.4301365278683532,0.3910080569840439,0.1198578523109237,0.09559,0.024920002,212.957,0.599,0.438,5457255936.0,12562868224.0,93.59693877551022
POOL,Pool Corporation,Industrials,17.252758,15.593433,1.2772338,6.036468,12.85,1.53,0.296862110998,0.1190837912451648,0.0754435692755492,0.34241,0.09491,140.423,1.872,1.089,5355884032.0,6840716288.0,8.72214484679666
PPG,"PPG Industries, Inc.",Basic Materials,16.292263,13.122518,1.5723708,3.127871,11.507,1.937,0.4169096186763982,0.1682898050226752,0.0978847469924089,0.20748,0.06277,93.736,1.609,1.062,16120999936.0,25348188160.0,50.77422577422577
PPL,PPL Corporation,Utilities,21.972391,16.918768,2.8936238,1.7937096,12.46,4.887,0.4328823092783505,0.3921821305841924,0.1306915738831615,0.08316,0.031170001,135.116,1.003,0.596,9312000000.0,26945425408.0,38.112391930835685
PFG,"Principal Financial Group, Inc.",Financial Services,15.124821,10.323372,1.4730879,1.931229,9.951,1.408,0.4761331635178669,0.141480193240939,0.1010175481060468,0.13385999,0.00375,33.624,1.526,0.896,15458700288.0,22772025344.0,100.0
PG,The Procter & Gamble Company,Consumer Defensive,21.603802,20.85418,3.9680467,6.402236,14.117,4.077,0.5098423599444942,0.2887784466232383,0.1882329965950821,0.31112,0.10925999,67.651,0.732,0.385,86716997632.0,344097095680.0,34.2558218022275
PGR,The Progressive Corporation,Financial Services,10.370041,12.58657,1.3304375,3.7162101,7.939,1.345,0.1856176276924506,0.1694234711083923,0.1292736124333332,0.37903,0.07935,26.174,0.301,0.27,89415000064.0,118961070080.0,15.488126649076529
PLD,"Prologis, Inc.",Real Estate,36.55779,42.820816,14.541197,2.5383368,26.371,18.452,0.7560042418603026,0.6997116212119227,0.395827572310394,0.06844,0.024820002,60.934,0.531,1.334,9376112640.0,136339898368.0,94.54177897574124
PRU,"Prudential Financial, Inc.",Financial Services,10.820804,7.1905375,0.57661605,1.1413085,10.904,0.879,0.2895605813732541,0.0806340742492468,0.0541326277151556,0.10711,0.00409,158.972,0.81,0.855,63288999936.0,36493451264.0,47.29099390025113
PEG,Public Service Enterprise Group Incorporated,Utilities,17.612831,16.949152,3.1007788,2.291265,13.119,4.917,0.3536032609204586,0.3747850292389048,0.1768797870938066,0.13441,0.03662,141.01,0.969,0.533,12794000384.0,39671365632.0,23.405654174884948
PTC,PTC Inc.,Technology,13.204612,15.901294,5.2962537,4.253226,12.865,5.662,0.8471282470414523,0.4400932470999474,0.4157505500883788,0.344,0.119899996,35.78,1.234,0.966,2997860096.0,15877427200.0,7.398648648648671
PSA,Public Storage,Real Estate,32.214657,30.718424,11.248805,11.184522,19.848,13.995,0.7476758124212067,0.7051181261669547,0.3498201713889632,0.20175,0.07206,107.646,0.188,0.963,4871482880.0,54798360576.0,97.63033175355456
PHM,"PulteGroup, Inc.",Consumer Cyclical,11.483559,10.62713,1.3441001,1.7486452,7.87,1.377,0.2610005664049569,0.17492029377602,0.121401361501696,0.16178,0.0996,18.942,7.139,1.216,16827875328.0,22618349568.0,44.27860696517412
PWR,"Quanta Services, Inc.",Industrials,95.67287,42.197693,3.4603436,11.523792,42.861,3.784,0.151002631769862,0.0882808883139477,0.0366767186173835,0.13534,0.04709,69.121,1.135,1.215,30121150464.0,104229527552.0,78.92551810572492
QCOM,QUALCOMM Incorporated,Technology,23.62001,20.570602,5.198919,8.518903,20.089,5.87,0.5479926046235835,0.2922042862246382,0.2230814099093624,0.36083,0.12692,55.979,2.366,1.596,44486000640.0,231279116288.0,70.64445733343
DGX,Quest Diagnostics Incorporated,Healthcare,22.27489,17.253893,1.9764485,3.0344334,12.625,2.492,0.3327717585924113,0.1973754075843188,0.09044156662737,0.14538999,0.06348,82.737,1.179,0.587,11278000128.0,22290386944.0,75.1586489252815
RL,Ralph Lauren Corporation,Consumer Cyclical,24.2591,17.995375,2.688522,7.6905565,14.977,2.806,0.6986505397657956,0.1873559694391308,0.1159775735863149,0.34664002,0.10882,105.913,2.128,1.371,8114500096.0,21816012800.0,80.14858072146657
RTX,RTX Corporation,Industrials,34.121952,23.993626,2.710116,3.695268,18.049,3.048,0.2021289700920787,0.1688889384926929,0.0802894695454801,0.11571,0.040510003,57.229,1.024,0.306,90372997120.0,244921303040.0,58.732768433034025
O,Realty Income Corporation,Real Estate,50.27459,35.632328,9.646164,1.4609833,16.764,14.792,0.9259665495996778,0.8823244044820328,0.1889855783175737,0.02831,0.02313,73.467,2.062,0.734,5929241088.0,57194430464.0,46.60468876313664
REG,Regency Centers Corporation,Real Estate,26.821306,30.837372,8.840078,2.1372437,18.65,11.873,0.7170198372318164,0.6366178468622814,0.3228003692177211,0.08003,0.03208,73.218,1.036,0.832,1650468992.0,14590275584.0,75.60810810810811
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,15.557049,11.842266,4.4743996,2.0651908,13.215,3.882,0.438852246429322,0.2937612157429531,0.296482472589764,0.14548,0.06126,8.612,3.565,0.238,14919600128.0,66756251648.0,46.503395043816376
RSG,"Republic Services, Inc.",Industrials,30.377155,26.227972,3.8962493,5.435649,15.002,4.668,0.4304881569600933,0.3111709965908988,0.1299191331347814,0.18346001,0.06181,117.578,0.671,0.415,16695000064.0,65047883776.0,25.42329834067053
RMD,ResMed Inc.,Healthcare,18.867052,16.05542,5.1298165,4.375433,12.913,4.942,0.6218070202331843,0.3827341712652577,0.2743993987052877,0.25246,0.14715,12.988,3.008,0.782,5537788928.0,28407840768.0,13.71322881803769
RVTY,"Revvity, Inc.",Healthcare,47.197117,16.865263,3.773359,1.5256819,16.269,4.794,0.5431609115462305,0.2946640612189942,0.0823823175900705,0.03227,0.0227,46.642,1.718,1.107,2902406912.0,10951823360.0,45.71197411003237
ROK,"Rockwell Automation, Inc.",Industrials,46.65713,30.895844,5.6670218,14.1657715,27.994,6.261,0.4892094426666989,0.223648340896635,0.1233530249407512,0.27183,0.09337,113.367,1.091,1.561,8803999744.0,49892458496.0,87.86807647384273
ROL,"Rollins, Inc.",Consumer Cyclical,43.83486,34.23887,5.982968,16.729692,27.134,6.07,0.526031674737776,0.223704999409431,0.1376590741156745,0.38671002,0.14981,77.235,0.646,0.727,3844969984.0,23004332032.0,15.43067710732382
ROP,"Roper Technologies, Inc.",Technology,20.817528,13.965356,4.1499233,1.7892454,13.637,5.369,0.6940357329950537,0.3936783866403265,0.2112261255151467,0.09012,0.04319,55.606,0.534,0.762,8114999808.0,33676625920.0,10.255794181791298
ROST,"Ross Stores, Inc.",Consumer Cyclical,32.372868,27.024824,3.122885,12.058034,21.963,3.169,0.3273992441990572,0.1443033239598994,0.097398760108829,0.38981998,0.12161,74.911,1.541,0.866,23776063488.0,74249912320.0,94.73609635139924
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,17.296522,14.170283,4.1347938,7.750287,14.511,5.447,0.5091363650741392,0.375353482691349,0.2435827646795973,0.49576,0.0808,217.312,0.199,1.784,18388000768.0,76030590976.0,38.23660714285715
SPGI,S&P Global Inc.,Financial Services,27.010443,19.219858,8.03067,4.0523105,17.97,8.994,0.7047043719136783,0.5005085823309027,0.3036236515488765,0.13939999,0.06919,38.392,0.677,1.076,15729999872.0,126322442240.0,22.870239059967577
CRM,"Salesforce, Inc.",Technology,21.593859,11.991493,3.563584,4.458147,14.37,4.326,0.776436528833003,0.3010810278091703,0.1873263427145685,0.16908,0.05703,124.282,0.786,1.151,42829000704.0,152624742400.0,20.158015536723145
SBAC,SBA Communications Corporation,Real Estate,21.97,25.75072,7.7555676,-4.658817,20.399,13.062,0.7419102698784534,0.6403396299621076,0.3565566382232096,0.074235,0.08568,95.387,0.196,0.978,2854329088.0,22136942592.0,57.343653250774
SLB,SLB N.V.,Energy,24.244493,16.443968,2.2894487,3.1432405,12.794,2.673,0.1780238757626077,0.2089651927190834,0.0926291746113877,0.14066,0.06467,42.515,1.341,0.708,35939000320.0,82280497152.0,86.07431935246504
STX,Seagate Technology Holdings plc,Technology,81.088066,32.23062,17.596495,406.9819,59.95,19.134,0.4157129872126487,0.319164388088378,0.2159854586417928,17.8797,0.24664,381.553,1.326,2.083,11009999872.0,193737408512.0,86.87794625788142
SRE,Sempra,Utilities,31.267008,16.60183,4.433084,1.8991592,18.719,7.76,0.424566556410085,0.4145333585650553,0.1421615653639468,0.05689,0.01809,85.267,1.689,0.576,13555000320.0,60090458112.0,67.42315939957109
NOW,"ServiceNow, Inc.",Technology,67.139885,22.439219,8.332836,9.91866,41.671,8.621,0.7656160739251741,0.206876798418404,0.125859598885395,0.1607,0.056560002,20.728,0.845,0.927,13959999488.0,116326383616.0,24.228719728497065
SHW,The Sherwin-Williams Company,Basic Materials,29.25024,23.030188,3.13757,16.849926,19.302,3.675,0.4903553066690761,0.1904033761218202,0.1085960211704099,0.60723,0.09445,329.521,0.863,1.126,23935500288.0,75099308032.0,16.299142443479226
SPG,"Simon Property Group, Inc.",Real Estate,14.637439,31.361872,12.021339,14.156683,19.703,14.565,0.815822007898028,0.7392635027322741,0.7054348997960805,1.1359,0.05562,457.473,0.196,1.346,6648586240.0,79924912128.0,99.93628834076635
SWKS,"Skyworks Solutions, Inc.",Technology,30.991665,14.453973,2.7661636,1.9402128,12.969,2.915,0.4107509301624435,0.2247855067148489,0.089310881275388,0.06171,0.03537,20.632,2.376,1.483,4044300032.0,11187195904.0,57.60841673081856
SJM,The J. M. Smucker Company,Consumer Defensive,22.849333,10.657835,1.2459786,2.1251578,9.701,2.042,0.3421011214030632,0.210516877599619,-0.140669453206312,-0.20683001,0.04804,143.204,0.844,0.264,8926600192.0,11122353152.0,51.50931278098911
SW,Smurfit Westrock Plc,Consumer Cyclical,57.597633,13.11177,0.69632405,1.2028047,7.495,1.145,0.1902673284173028,0.1527132967226427,0.0121658394783714,0.02113,0.03013,78.831,1.443,0.96,31235000320.0,21749682176.0,43.879825309974414
SNA,Snap-on Incorporated,Industrials,19.692406,17.903028,3.782506,3.3142805,13.676,3.677,0.5161648912259837,0.2688845603342572,0.1960085852082086,0.18202,0.099180005,21.731,3.528,0.736,5221199872.0,19749220352.0,80.17867958812842
SOLV,Solventum Corporation,Healthcare,9.92656,11.518152,1.6998873,2.78675,16.906,2.3,0.5365528767031266,0.1360445391656135,0.1733236477625966,0.34794998,0.02747,106.46,1.071,0.746,8262000128.0,14044469248.0,72.50193648334621
SO,The Southern Company,Utilities,23.864449,18.976864,3.4859474,2.8335862,12.96,6.002,0.4800331372162689,0.4630985699836031,0.1445898831720373,0.109910004,0.03237,190.431,0.65,0.339,30175000576.0,105188466688.0,55.80985915492958
LUV,Southwest Airlines Co.,Industrials,27.633333,9.154435,0.701415,2.9468222,10.51,0.805,0.2300581642194754,0.076616807822957,0.0282855552650842,0.10062,0.01936,93.033,0.478,1.156,28884000768.0,20259672064.0,47.72292384232684
SWK,"Stanley Black & Decker, Inc.",Industrials,32.266396,12.628827,0.80349636,1.3480473,11.344,1.245,0.3062263049324731,0.1097346454954035,0.0243628633943958,0.04165,0.03329,77.606,1.138,1.202,15232199680.0,12239016960.0,53.47950428979982
SBUX,Starbucks Corporation,Consumer Cyclical,73.05344,31.783144,2.83506,-12.881948,24.096,3.379,0.2189667292344514,0.1402411157649523,0.0388754321276169,0.30857,0.07377,121.351,0.922,0.977,38471598080.0,109069287424.0,57.332470055034015
STLD,"Steel Dynamics, Inc.",Basic Materials,28.737406,15.306483,2.0337594,4.3385816,18.801,2.29,0.1403759613207427,0.1218036226686955,0.0721577092769161,0.15247,0.06657,45.994,3.13,1.522,19012243456.0,38666330112.0,93.87587080430652
STE,STERIS plc,Healthcare,26.848866,17.618181,3.505264,2.9023032,14.004,3.77,0.4423591814590089,0.2691925384405387,0.1317913056003961,0.11368,0.06652,28.999,2.091,0.923,5935900160.0,20806897664.0,24.279946164199217
SYK,Stryker Corporation,Healthcare,35.590855,18.382982,4.665032,5.2462726,18.465,5.055,0.6469726920632178,0.2737633649831869,0.132053818231447,0.152,0.07716,66.295,2.112,0.785,25269999616.0,117885353984.0,21.397432792443684
SMCI,"Super Micro Computer, Inc.",Technology,21.844738,12.807893,0.74070394,3.2948322,22.838,1.07,0.0839378213388016,0.046843895620947,0.0370143117252021,0.17877,0.05524,120.798,2.655,1.869,33700206592.0,24961875968.0,51.36427238805972
SNPS,"Synopsys, Inc.",Technology,107.26207,27.073399,10.293632,2.930823,60.745,11.872,0.8259945750078723,0.1954348193366247,0.0890925355095595,0.03824,0.014939999,35.574,1.434,1.214,8679379968.0,89342337024.0,32.810742152059504
SYY,Sysco Corporation,Consumer Defensive,21.111113,15.347955,0.43488312,15.942941,10.745,0.587,0.1853722165855475,0.054626827630489,0.0207857156861303,0.81894994,0.08294,670.44,1.329,0.66,83567001600.0,36341878784.0,33.009298393913795
TMUS,"T-Mobile US, Inc.",Communication Services,19.10085,12.877493,2.150901,3.4965022,9.154,3.426,0.6328068210867318,0.3742958232381159,0.1164586316653885,0.18024999,0.05865,218.569,1.087,0.301,90529996800.0,194721071104.0,3.327806726669828
TROW,"T. Rowe Price Group, Inc.",Financial Services,11.36588,10.997991,3.0639265,2.1120107,7.084,2.8,0.5199854097385675,0.3953347103425325,0.2759351400329888,0.18688999,0.10848,3.87,5.545,1.519,7407900160.0,22697261056.0,62.75757575757578
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,22.744318,21.229542,5.973555,11.340218,52.243,6.189,0.5767081223812631,0.1184574219041148,-0.044798991306753,-0.105579995,-0.00535,84.26,1.236,0.982,6656399872.0,39762370560.0,34.38310005184032
TPR,"Tapestry, Inc.",Consumer Cyclical,42.580547,18.160864,3.605294,41.53276,15.853,3.979,0.7617694847013687,0.2509807876744356,0.0844245158701867,0.60914004,0.16443,574.912,1.841,1.446,7850800128.0,28304443392.0,74.008077928249
TRGP,Targa Resources Corp.,Energy,27.182838,21.626049,3.4490254,18.620207,14.673,4.622,0.4176554131675956,0.3150318363430188,0.1279896112985938,0.74097997,0.09126,585.249,0.718,0.71,16561500160.0,57121034240.0,89.7836007654939
TGT,Target Corporation,Consumer Defensive,16.227226,13.803809,0.52448255,3.4411886,8.628,0.677,0.2813860125552598,0.0784380059980867,0.0324318205480985,0.22015,0.056750003,117.548,0.932,0.991,106377003008.0,55792881664.0,79.33971002819172
TEL,TE Connectivity plc,Technology,21.868097,16.924406,3.339097,4.721192,14.655,3.709,0.3607188802250785,0.2530487771481051,0.1555412965146097,0.22719999,0.0955,43.798,1.888,1.163,18695999488.0,62427754496.0,57.51153085877444
TDY,Teledyne Technologies Incorporated,Technology,30.703493,23.249187,4.508041,2.6610727,19.901,4.917,0.4287297661269597,0.2470926548445129,0.1498650732459522,0.09049,0.04893,23.133,1.756,0.939,6225600000.0,28065259520.0,58.35705457311276
TER,"Teradyne, Inc.",Technology,67.52514,37.781986,14.989748,20.2451,54.696,16.776,0.5870222255632916,0.306711292928987,0.2255335465608677,0.2875,0.15835,2.621,2.147,1.794,3786838016.0,56763748352.0,82.55336617405582
TSLA,"Tesla, Inc.",Consumer Cyclical,359.68805,156.52847,15.044153,17.904736,139.122,15.769,0.1906537597546727,0.1133440239970807,0.0394568821287365,0.04901,0.022330001,18.738,2.043,1.798,97878999040.0,1472469008384.0,52.68149986703307
TXN,Texas Instruments Incorporated,Technology,49.18771,30.619493,14.227418,15.63378,33.106,15.558,0.5732183300325561,0.4699533374134865,0.2894023112475605,0.32347,0.12161,83.741,4.456,1.309,18438000640.0,262325141504.0,75.7970690233807
TPL,Texas Pacific Land Corporation,Energy,54.20879,5.3971553,32.4425,17.49446,40.31,33.163,0.9324346445237848,0.8226834864939618,0.6002514461356518,0.36466,0.25188,1.156,4.227,0.611,839025024.0,27220070400.0,45.11571999318191
TXT,Textron Inc.,Industrials,17.47042,12.546048,1.0481081,1.9889843,11.013,1.221,0.1783644970806762,0.1108770100332179,0.0616276017761829,0.12254,0.04557,52.674,1.845,0.907,15187999744.0,15918665728.0,63.67753623188408
TMO,Thermo Fisher Scientific Inc.,Healthcare,26.09012,17.388443,3.8978238,3.339468,19.402,4.849,0.4093191905621897,0.2499280886795722,0.151514478689599,0.13523,0.04997,82.903,1.526,0.874,45197000704.0,176169943040.0,34.269717247514805
TJX,"The TJX Companies, Inc.",Consumer Cyclical,31.405643,28.029163,2.8956697,17.53857,20.808,2.985,0.3135229857275841,0.1434625952667202,0.0940179303759801,0.6125,0.13871999,136.307,1.139,0.619,61583998976.0,178326913024.0,90.44149630274036
TKO,"TKO Group Holdings, Inc.",Communication Services,75.83457,43.75678,7.7003875,4.529699,17.014,4.84,0.5911907688402855,0.2844835963582181,0.0447039023461654,0.06736,0.03852,58.229,1.339,0.616,5063226880.0,38988808192.0,69.26322839919627
TTD,"The Trade Desk, Inc.",Communication Services,22.744318,9.313721,3.1690261,3.842388,12.545,2.999,0.778318823085628,0.239042539203535,0.1457074850460742,0.16735001,0.06573,17.264,1.682,1.018,2969120000.0,9409218560.0,0.3834890531306681
TSCO,Tractor Supply Company,Consumer Cyclical,14.70936,12.903281,1.0006982,6.0963664,11.058,1.379,0.3642545985853104,0.1247490980288846,0.0690927427257159,0.45504,0.08229999,254.949,1.38,0.459,15649139712.0,15660065792.0,4.209935447656469
TT,Trane Technologies plc,Industrials,34.73662,26.688192,4.649289,11.729226,25.058,4.91,0.3592497214227735,0.1959653442725337,0.1359175656948333,0.36630002,0.11342,53.597,1.095,1.212,21602799616.0,100437663744.0,68.39649958175148
TDG,TransDigm Group Incorporated,Industrials,38.29407,26.179012,7.223896,-7.466979,19.957,10.187,0.5971798458946197,0.5104703816364022,0.1961485939045112,0.2350749999999999,0.11769,76.913,3.516,0.895,9502999552.0,68648681472.0,20.73387709407864
TRV,"The Travelers Companies, Inc.",Financial Services,9.047151,10.619658,1.3172224,2.0150614,6.102,1.318,0.3287769285940849,0.2160516640680641,0.1542438087562443,0.25272,0.04442,28.975,0.335,0.495,48941998080.0,64467492864.0,84.43610198654781
TRMB,Trimble Inc.,Technology,28.44241,13.325794,3.4350848,2.1967247,16.338,3.842,0.7148049817575867,0.2351489131040879,0.1237454586664431,0.08252,0.046529997,25.062,1.014,1.373,3686599936.0,12663783424.0,4.39481268011529
TYL,"Tyler Technologies, Inc.",Technology,43.15746,21.808136,5.399629,3.638756,27.932,5.333,0.4675361843827904,0.1909204106490193,0.132622312993903,0.08930001,0.04676,1.348,1.001,0.814,2380677888.0,12854777856.0,8.51252887862092
TSN,"Tyson Foods, Inc.",Consumer Defensive,46.732285,13.01832,0.37513694,1.154759,10.227,0.497,0.0638485010448439,0.048644770626202,0.0081313948534505,0.02619,0.0247,44.41,1.83,0.382,55709999104.0,20898879488.0,46.45877378435517
UBER,"Uber Technologies, Inc.",Technology,17.481388,16.120285,2.6711855,5.7964454,21.991,2.876,0.3963529372989365,0.1307579137172013,0.1590701675066898,0.3531,0.06943,48.113,1.069,1.12,53687001088.0,143407939584.0,5.934983596779031
UDR,"UDR, Inc.",Real Estate,26.82313,65.71667,8.26939,3.9884686,18.5,10.95,0.666190077704722,0.591891140937166,0.2750694995381187,0.123500004,0.02214,142.368,0.223,0.712,1766688000.0,14609432576.0,69.93534482758622
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,17.549643,14.714813,1.5844903,7.3792834,11.625,1.728,0.4318579594840126,0.1486747689992771,0.0935526437821518,0.47449002,0.15326001,89.209,1.311,0.86,12708310016.0,20136194048.0,6.236452827318696
UNP,Union Pacific Corporation,Industrials,22.510296,19.968142,6.568703,8.778791,14.87,7.577,0.5652631675826976,0.5095546661357897,0.2920242962446064,0.40686,0.09137999,162.246,0.916,0.974,24700000256.0,162246967296.0,90.66947429567236
UAL,"United Airlines Holdings, Inc.",Industrials,9.413238,7.402192,0.5649172,2.1663234,6.451,0.841,0.3379475683552383,0.1304060222207575,0.0606135765954704,0.25726998,0.041360002,195.081,0.698,1.291,60465000448.0,34157717504.0,70.68820814099874
UPS,"United Parcel Service, Inc.",Industrials,17.771036,13.724075,1.0570098,5.7460885,9.851,1.32,0.2244981023819568,0.1339945894047278,0.0594336292367119,0.33353,0.07194,181.508,1.213,1.037,88317001728.0,93351936000.0,68.8567186340015
URI,"United Rentals, Inc.",Industrials,27.259384,19.885462,4.0853477,7.465008,18.212,5.06,0.3839291127929921,0.2778490618338955,0.1531927963960705,0.28237,0.088649996,167.473,0.802,1.82,16364999680.0,66856714240.0,96.0914933235593
UNH,UnitedHealth Group Incorporated,Healthcare,30.240217,19.21333,0.8109656,3.7253947,19.296,0.921,0.1880132375391937,0.0477282175612744,0.0267815249168036,0.121759996,0.03783,73.982,0.798,0.65,449713012736.0,364701777920.0,98.49017988793868
UHS,"Universal Health Services, Inc.",Healthcare,6.10501,5.768421,0.49837714,1.1857321,5.167,0.776,0.4423301983840668,0.1502156735855107,0.0856291131578732,0.21369,0.08354,67.405,1.079,1.081,17760290816.0,8851322880.0,5.167187648006073
VLO,Valero Energy Corporation,Energy,18.91198,12.260814,0.65238225,3.2622473,9.31,0.727,0.1456284279029492,0.0780967585566185,0.0356073006095007,0.1585,0.06487,42.664,1.576,0.553,117841002496.0,76877381632.0,95.20523455377572
VEEV,Veeva Systems Inc.,Healthcare,30.890072,17.365545,8.566022,3.9548717,21.405,6.617,0.7502063137721654,0.3091431785185637,0.2836970934361524,0.13934,0.07298,1.411,4.738,0.949,3319216128.0,28432478208.0,16.10957217605416
VTR,"Ventas, Inc.",Real Estate,150.33635,97.659065,6.57614,3.062294,22.484,8.417,0.404929753828495,0.374346645608785,0.0426028910670067,0.0214,0.022119999,93.736,0.206,0.734,6112847872.0,40198942720.0,71.41638225255973
VLTO,Veralto Corporation,Industrials,22.310568,18.611967,3.8012338,7.0751944,16.15,3.979,0.598605406456418,0.2463794056442485,0.1732522816177625,0.36463,0.11322,95.542,1.484,0.848,5592999936.0,21260300288.0,21.725398936170205
VRSN,"VeriSign, Inc.",Technology,32.66519,27.654657,15.982307,-12.167435,23.866,16.619,0.8834957414448669,0.6963521673003802,0.4995841064638783,0.24763,0.52069,55.606,0.462,0.688,1683200000.0,26901420032.0,83.72900984365951
VRSK,"Verisk Analytics, Inc.",Industrials,27.8687,21.084997,7.7093534,81.74653,18.357,8.924,0.6998034139770904,0.4861232036449819,0.2933952319781911,0.2350749999999999,0.17999001,76.913,1.018,0.695,3102299904.0,23916726272.0,15.930051503174028
VZ,Verizon Communications Inc.,Communication Services,11.212195,8.719304,1.3794895,1.8558741,7.459,2.739,0.5890862469588939,0.367254525540346,0.1246173081003457,0.17198,0.0508,192.045,0.64,0.22,139146002432.0,191950454784.0,57.03536493604213
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,26.882948,21.071417,9.39857,5.9391694,21.452,8.746,0.5439105987181478,0.4076935435787919,0.3550744612580951,0.24197,0.12142,10.26,3.023,0.31,12218000384.0,114831728640.0,61.8484390042635
VRT,Vertiv Holdings Co,Industrials,74.484924,33.54725,10.501232,28.773172,52.532,11.545,0.3715070970978325,0.2197650203630887,0.1437187572538132,0.45097,0.111499995,76.913,1.494,2.037,10843400192.0,113869062144.0,69.36948505806167
VTRS,Viatris Inc.,Healthcare,26.364431,5.98451,1.2802994,1.2528367,7.448,2.11,0.3981569110929396,0.2832735837096061,-0.020360375297204,-0.01957,0.02306,99.675,1.603,0.901,14562599936.0,18644488192.0,83.27832783278328
VICI,VICI Properties Inc.,Real Estate,9.583904,9.534924,7.4580355,1.0612842,11.711,11.566,0.9914123102912188,0.987645901990003,0.7683028150456876,0.11331,0.05381,61.853,11.12,0.676,4040432896.0,30133692416.0,19.235924932975863
V,Visa Inc.,Financial Services,28.360384,21.883692,14.365067,17.434288,20.368,14.269,0.9777813402250188,0.7005601049212639,0.5120738085335441,0.60349,0.19193001,67.233,1.088,0.765,43027001344.0,618085744640.0,38.12790982602304
VST,Vistra Corp.,Utilities,24.92642,13.603779,2.5847476,19.226107,10.837,3.784,0.3863718108416874,0.3491900262769614,0.1053741278358533,0.42898,0.06022,355.187,0.896,1.405,19445000192.0,50260418560.0,18.81597062872878
VMC,Vulcan Materials Company,Basic Materials,33.293842,26.025867,4.5223656,4.304798,17.784,5.185,0.2768406429847191,0.2915508950188529,0.1386559872990672,0.13458,0.06059,61.249,2.589,1.06,8062400000.0,36461121536.0,36.38557277114556
WRB,W. R. Berkley Corporation,Financial Services,14.519068,14.19743,1.7178966,2.6224551,9.883,1.717,0.4365082467944302,0.1737497316021829,0.1263938069298144,0.20164,0.03672,31.76,0.385,0.311,14850791424.0,25512124416.0,35.17712865133626
GWW,"W.W. Grainger, Inc.",Industrials,34.970642,25.744389,3.3357463,15.603678,20.543,3.448,0.3915006887400008,0.1678637431461705,0.0969637589925953,0.46129,0.19511,64.034,2.686,1.052,18378000384.0,61304344576.0,97.98744968624216
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,36.99575,21.488543,3.851397,3.9991734,20.233,4.431,0.3523941905999703,0.2189971260902858,0.1048926766693615,0.11305001,0.06041,62.03,1.024,0.942,11507000320.0,44318027776.0,84.00305743612144
WMT,Walmart Inc.,Consumer Defensive,42.411972,36.63254,1.3214182,9.635228,22.491,1.39,0.2497638985419718,0.0618195084770633,0.0313468113111121,0.24132,0.06835,74.816,0.771,0.599,725304999936.0,958550573056.0,64.71363527438294
DIS,The Walt Disney Company,Communication Services,15.8816,13.251169,1.7721655,1.5933352,11.196,2.27,0.3716007218103374,0.2027492382879534,0.1153984590991689,0.1101,0.04449,41.069,0.679,1.394,97263001600.0,172366135296.0,21.753846153846176
WBD,"Warner Bros. Discovery, Inc.",Communication Services,22.744318,-3586.6577,1.7568823,1.8003868,12.921,2.633,0.4574845178140768,0.2038161707343948,-0.0466272506946743,-0.049590003,0.01391,96.318,0.729,1.55,37210001408.0,65373593600.0,81.21110579224509
WM,"Waste Management, Inc.",Industrials,32.050575,23.983986,3.5047214,8.9032955,14.446,4.355,0.4060520162843929,0.3014992475838104,0.109943728149891,0.29936,0.065960005,228.408,0.934,0.457,25412999168.0,89065480192.0,51.240281377267664
